Warning	1	warning LNK4221: no public symbols found; archive member will be inaccessible	gdcmByteSwap.obj	gdcmCommon
Warning	116	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	13337	ITKCommonPython
Warning	117	warning C4996: 'itk::Point<TCoordRep,NPointDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkPointPython.cpp	13368	ITKCommonPython
Warning	118	warning C4996: 'itk::Vector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	5275	ITKCommonPython
Warning	119	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	5306	ITKCommonPython
Warning	120	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	5337	ITKCommonPython
Warning	121	warning C4996: 'itk::Vector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	6663	ITKCommonPython
Warning	122	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	6694	ITKCommonPython
Warning	123	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	6725	ITKCommonPython
Warning	124	warning C4996: 'itk::Vector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	8051	ITKCommonPython
Warning	125	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	8082	ITKCommonPython
Warning	126	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	8113	ITKCommonPython
Warning	127	warning C4996: 'itk::Vector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	9439	ITKCommonPython
Warning	128	warning C4996: 'itk::Vector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkVectorPython.cpp	9470	ITKCommonPython
